C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_43_750.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_43_750.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_43_750.jpg,0,1,0,4.309171
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_43_819.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_43_819.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_43_819.jpg,0,1,0,5.008095
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_43_902.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_43_902.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_43_902.jpg,0,1,0,5.93376
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_43_973.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_43_973.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_43_973.jpg,0,1,0,6.852269
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_053.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_053.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_053.jpg,0,1,0,7.763628
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_123.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_123.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_123.jpg,0,1,0,8.442498
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_198.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_198.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_198.jpg,0,1,0,9.341493
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_266.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_266.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_266.jpg,0,1,0,10.23342
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_351.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_351.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_351.jpg,0,1,0,11.11831
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_422.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_422.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_422.jpg,0,1,0,11.61416
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_495.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_495.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_495.jpg,-0.2,1,0,12.61982
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_569.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_569.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_569.jpg,-0.4,1,0,13.41762
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_636.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_636.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_636.jpg,0,1,0,14.05983
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_713.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_713.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_713.jpg,0,1,0,14.82111
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_784.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_784.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_784.jpg,0,1,0,15.66419
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_868.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_868.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_868.jpg,0,1,0,16.47835
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_44_936.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_44_936.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_44_936.jpg,0,1,0,17.26929
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_005.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_005.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_005.jpg,-0.1,1,0,18.09626
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_087.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_087.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_087.jpg,-0.3,1,0,18.87373
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_154.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_154.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_154.jpg,-0.45,1,0,19.28147
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_223.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_223.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_223.jpg,-0.6000001,1,0,19.91348
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_292.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_292.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_292.jpg,-0.8000001,1,0,20.50757
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_367.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_367.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_367.jpg,-1,1,0,21.03739
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_435.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_435.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_435.jpg,-1,1,0,21.42282
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_503.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_503.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_503.jpg,-1,1,0,21.95214
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_569.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_569.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_569.jpg,0,1,0,22.58927
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_642.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_642.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_642.jpg,0,1,0,23.06928
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_707.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_707.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_707.jpg,0,1,0,23.7737
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_780.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_780.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_780.jpg,0,0.8961595,0,24.31992
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_850.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_850.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_850.jpg,0,0.6779359,0,24.88072
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_919.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_919.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_919.jpg,0,0.4519755,0,25.15505
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_45_988.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_45_988.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_45_988.jpg,0,0.2589558,0,25.28477
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_061.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_061.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_061.jpg,0,0.0493146,0,25.24998
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_128.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_128.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_128.jpg,0,0,0,25.05342
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_199.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_199.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_199.jpg,0,0,0,24.89998
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_278.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_278.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_278.jpg,0,0.1257666,0,24.71882
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_352.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_352.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_352.jpg,0,0.3470445,0,24.73562
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_421.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_421.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_421.jpg,0,0.3422778,0,24.89466
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_501.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_501.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_501.jpg,0,0.1536483,0,24.93445
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_572.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_572.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_572.jpg,0,0,0,24.76399
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_647.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_647.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_647.jpg,0,0,0,24.56321
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_721.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_721.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_721.jpg,0,0,0,24.41419
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_804.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_804.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_804.jpg,0,0.1802286,0,24.22784
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_873.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_873.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_873.jpg,0,0.3837102,0,24.29429
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_46_952.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_46_952.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_46_952.jpg,0,0.6202476,0,24.56775
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_022.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_022.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_022.jpg,0,0.7855914,0,24.92817
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_101.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_101.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_101.jpg,0,1,0,25.62328
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_170.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_170.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_170.jpg,0,1,0,26.3809
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_247.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_247.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_247.jpg,0,1,0,27.13334
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_314.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_314.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_314.jpg,0,1,0,27.69757
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_392.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_392.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_392.jpg,0,1,0,28.44291
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_470.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_470.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_470.jpg,0,1,0,29.18064
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_538.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_538.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_538.jpg,0,1,0,29.73237
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_617.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_617.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_617.jpg,0,1,0,30.19137
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_683.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_683.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_683.jpg,0,1,0,30.19059
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_766.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_766.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_766.jpg,0,1,0,30.19058
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_841.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_841.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_841.jpg,-0.05,1,0,30.18995
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_47_921.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_47_921.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_47_921.jpg,-0.25,1,0,30.17466
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_003.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_003.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_003.jpg,-0.45,1,0,30.15053
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_072.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_072.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_072.jpg,0,1,0,30.18916
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_153.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_153.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_153.jpg,-0.1,1,0,30.19041
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_235.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_235.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_235.jpg,0,1,0,30.18965
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_304.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_304.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_304.jpg,0,1,0,30.19045
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_370.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_370.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_370.jpg,0,1,0,30.19044
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_449.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_449.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_449.jpg,-0.15,1,0,30.18443
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_524.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_524.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_524.jpg,0,1,0,30.19074
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_602.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_602.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_602.jpg,-0.15,1,0,30.18705
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_670.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_670.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_670.jpg,0,1,0,30.18998
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_737.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_737.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_737.jpg,-0.1,1,0,30.18981
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_818.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_818.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_818.jpg,0,1,0,30.18997
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_886.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_886.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_886.jpg,-0.1,1,0,30.18886
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_48_967.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_48_967.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_48_967.jpg,0,1,0,30.18665
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_49_033.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_49_033.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_49_033.jpg,0,1,0,30.19
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_49_103.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_49_103.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_49_103.jpg,0,1,0,30.1902
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_49_173.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_49_173.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_49_173.jpg,-0.2,1,0,30.18158
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_49_247.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_49_247.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_49_247.jpg,0,1,0,30.18354
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_49_330.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_49_330.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_49_330.jpg,0,1,0,30.18954
C:\Users\dwlty\Desktop\3\IMG\center_2022_01_24_11_03_49_397.jpg,C:\Users\dwlty\Desktop\3\IMG\left_2022_01_24_11_03_49_397.jpg,C:\Users\dwlty\Desktop\3\IMG\right_2022_01_24_11_03_49_397.jpg,-0.05,1,0,30.19016
